url,post_id,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_biography,profile_followers,is_verified,discovery_input.search_keyword,offical_item,original_item,music.authorname,music.original,music.title,region,timestamp,destination,description_clean
https://www.tiktok.com/@ebonieplatfoot/video/7591560296045579540,7591560296045579540,"Going to vlog everyday of Iceland because the adventures are too insane not to share 🥹 Day 1:  - Amsterdam to Iceland  ✈️  - Hotdogs in Reykjavik 🌭  - Northern lights 💫  - Hallgrimskrikja church ⛪️  Follow for Day 2 where we head off to explore the Golden Circle ✨  #iceland #reykavik #northernlights #icelandtravel 
Join us on our first day in Iceland! From hotdogs to the Northern Lights, discover the beauty of Reykjavik. #iceland #reykjavik #northernlights #icelandtravel",2026-01-04 17:31:24+00:00,324.0,30.0,68.0,20.0,9906.0,73.0,"['iceland', 'reykavik', 'northernlights', 'icelandtravel']",Ebonie Platfoot | Travel Vlogs,"Traveling the world for 6 months 
🗺️ Central and South America 
📍 Brazil  🇧🇷",52800.0,False,day in reykjavik,False,False,Ebonie Platfoot | Travel Vlogs,True,original sound,IS,2026-07-21 11:09:54.320000+00:00,reykjavik,"going to vlog everyday of iceland because the adventures are too insane not to share 🥹 day 1:  - amsterdam to iceland  ✈️  - hotdogs in reykjavik 🌭  - northern lights 💫  - hallgrimskrikja church ⛪️  follow for day 2 where we head off to explore the golden circle ✨  iceland reykavik northernlights icelandtravel  join us on our first day in iceland! from hotdogs to the northern lights, discover the beauty of reykjavik. iceland reykjavik northernlights icelandtravel"
https://www.tiktok.com/@cloudchaserdiaries/video/7545452932083338510,7545452932083338510,Part 1 | Iceland itinerary incoming … exploring the capital before chasing waterfalls 🌈  #iceland #travel #traveldiaries #day1 #reykjavik ,2025-09-02 11:32:13+00:00,187.0,7.0,39.0,19.0,3036.0,,"['iceland', 'travel', 'traveldiaries', 'day1', 'reykjavik']",Travel4Ever,Showing you the beauty of the world 🗺️ 📸,610.0,False,day in reykjavik,False,False,Cleo Sol,False,Life Will Be,US,2026-07-21 11:09:54.374000+00:00,reykjavik,part 1 | iceland itinerary incoming … exploring the capital before chasing waterfalls 🌈  iceland travel traveldiaries day1 reykjavik
https://www.tiktok.com/@levinodissey/video/7577595744329190676,7577595744329190676,"Reykjavik, Ibu kota paling utara di dunia Entah udah berapa kali sandar di sini. 15x lebih maybe sejak 2023 #fyp #reykjavik #iceland #explore #europe ",2025-11-28 02:21:44+00:00,14.0,1.0,1.0,0.0,826.0,110.0,"['fyp', 'reykjavik', 'iceland', 'explore', 'europe']",Levin Odissey,"Mercedes-Benz W202 Club INA Yogyakarta
Seafarer ⚓️
Viking Ocean Cruises ⛴️",447.0,False,day in reykjavik,False,False,Levin Odissey,True,original sound - Levin Odissey,ID,2026-07-21 11:09:54.638000+00:00,reykjavik,"reykjavik, ibu kota paling utara di dunia entah udah berapa kali sandar di sini. 15x lebih maybe sejak 2023 fyp reykjavik iceland explore europe"
https://www.tiktok.com/@h0rdur/video/7566363778523188502,7566363778523188502,"Today (October 28, 2025), we saw the most October snowfall in Reykjavík since official measurements began in 1921. I sent the @djiglobal Mini 5 Pro into the heavy snowfall and captured some of my favorite city shots to date.  Completely covered in snow but still flying strong 💪🏼 Shot in 4K 60fps and 120fps, and then slowed down for that extra cinematic feel 🤝🏼 The Mini 5 Pro’s 1-inch CMOS sensor is a true beast. It’s incredible how they managed to pack it into a drone this size. What a game-changer for consumer drones 🔥  #mini5 #mini5pro #dji #drone #iceland #hallgrimskirkja #hallgrímskirkja #reykjavik #reykjavík 
Experience stunning October snowfall in Reykjavík through incredible drone footage captured in 4K. Discover the beauty of this winter wonderland! #mini5 #drone #reykjavik",2025-10-28 19:55:53+00:00,246300.0,53100.0,14526.0,1171.0,2700000.0,25.0,"['mini5', 'mini5pro', 'dji', 'drone', 'iceland', 'hallgrimskirkja', 'hallgrímskirkja', 'reykjavik', 'reykjavík']",Hörður Kristleifsson - Iceland,Icelandic Photographer 🇮🇸,8769.0,False,day in reykjavik,False,False,Hörður Kristleifsson - Iceland,True,original sound,IS,2026-07-21 11:09:54.747000+00:00,reykjavik,"today (october 28, 2025), we saw the most october snowfall in reykjavík since official measurements began in 1921. i sent the @djiglobal mini 5 pro into the heavy snowfall and captured some of my favorite city shots to date.  completely covered in snow but still flying strong 💪🏼 shot in 4k 60fps and 120fps, and then slowed down for that extra cinematic feel 🤝🏼 the mini 5 pro’s 1-inch cmos sensor is a true beast. it’s incredible how they managed to pack it into a drone this size. what a game-changer for consumer drones 🔥  mini5 mini5pro dji drone iceland hallgrimskirkja hallgrímskirkja reykjavik reykjavík  experience stunning october snowfall in reykjavík through incredible drone footage captured in 4k. discover the beauty of this winter wonderland! mini5 drone reykjavik"
https://www.tiktok.com/@being_mandyjane/video/7582576480681594130,7582576480681594130,"We recently had a girls night out painting at Noztra. It’s a relaxed vibe for couples, friends and I especially love that it’s family friendly. 🤌🏾 Book in advance to avoid disappointment! 📍 Noztra, Grandagarõur 14, 101 Reykjavík #reykjavik #icelandtravel #icelanditinerary ",2025-12-11 12:29:28+00:00,35.0,6.0,6.0,2.0,1671.0,,"['reykjavik', 'icelandtravel', 'icelanditinerary']",🇿🇦Mopedi in Iceland🇮🇸 | YT,"Icelandic Makoti 🇿🇦💍 🇮🇸
📍Life in the land of 🔥 & 🧊
⬇️subscribe",11300.0,False,day in reykjavik,False,False,joanna sui,True,marys_theme.mp4,IS,2026-07-21 11:09:54.986000+00:00,reykjavik,"we recently had a girls night out painting at noztra. it’s a relaxed vibe for couples, friends and i especially love that it’s family friendly. 🤌🏾 book in advance to avoid disappointment! 📍 noztra, grandagarõur 14, 101 reykjavík reykjavik icelandtravel icelanditinerary"
https://www.tiktok.com/@ozdenbee/video/7616391244427644182,7616391244427644182,#iceland #reyjkavik #spendthedaywithme #dayinmylife #travelling ,2026-03-12 15:28:04+00:00,64.0,,4.0,0.0,1337.0,,"['iceland', 'reyjkavik', 'spendthedaywithme', 'dayinmylife', 'travelling']",Ozden🪐,"beauty, vlogs & travelling

📍London
💌 ozdenbee@gmail.com",1055.0,False,day in reykjavik,False,False,That Froot Looks Familiar,True,Primadonna Acoustic Version,GB,2026-07-21 11:09:55.044000+00:00,reykjavik,iceland reyjkavik spendthedaywithme dayinmylife travelling
https://www.tiktok.com/@lifebyediz/video/7573856242104339743,7573856242104339743,"day 1 in #iceland was even more magical than I could have ever imagined 🥹🥹🥹 #reykjavik #solotravel #blackgirltravel #travelvlog 
Discover the enchanting experiences I had in Reykjavik on day one of my Iceland journey. Join me on this solo travel vlog! #iceland #reykjavik #solotravel",2025-11-18 00:30:45+00:00,821.0,40.0,138.0,46.0,6654.0,131.0,"['iceland', 'reykjavik', 'solotravel', 'blackgirltravel', 'travelvlog']",Diz | Traveler + Foodie,"Baltimore ➜ Everywhere
soft life, good food, new cities.
📧: lifebyediz@gmail.com",11800.0,False,day in reykjavik,False,False,Gede Yudis,False,growth,US,2026-07-21 11:09:55.143000+00:00,reykjavik,day 1 in iceland was even more magical than i could have ever imagined 🥹🥹🥹 reykjavik solotravel blackgirltravel travelvlog  discover the enchanting experiences i had in reykjavik on day one of my iceland journey. join me on this solo travel vlog! iceland reykjavik solotravel
https://www.tiktok.com/@sophsonthemove/video/7588947415718219030,7588947415718219030,the most beautiful city. We managed to cram so much into our 3 day trip! 🇮🇸🥶#creatorsearchinsights #iceland #reykjavik #thingstodo #travel ,2025-12-28 16:31:58+00:00,1032.0,134.0,804.0,5.0,28800.0,,"['creatorsearchinsights', 'iceland', 'reykjavik', 'thingstodo', 'travel']",sophsonthemove,"all things travel ✈️🌍

currently backpacking South East Asia 📍",2258.0,False,day in reykjavik,False,False,Autotuned Vids,True,Like a Tattoo Remix,GB,2026-07-21 11:09:55.285000+00:00,reykjavik,the most beautiful city. we managed to cram so much into our 3 day trip! 🇮🇸🥶creatorsearchinsights iceland reykjavik thingstodo travel
https://www.tiktok.com/@lydkerr/video/7351453592534027566,7351453592534027566,that sunshine though  #iceland #travel #liveabroad #icelandweather #foodiniceland #lifeiniceland #americanabroad #cultureshock #moveabroad #expat #influencer #dayinthelife #foryoupage #fyp ,2024-03-28 16:35:07+00:00,40.0,,1.0,1.0,1749.0,,"['iceland', 'travel', 'liveabroad', 'icelandweather', 'foodiniceland', 'lifeiniceland', 'americanabroad', 'cultureshock', 'moveabroad', 'expat', 'influencer', 'dayinthelife', 'foryoupage', 'fyp']",Lydia,"📍Denver or Reykjavík
13.1 x 4 // 26.2 x 1 // hot girls run slow 🏃‍♀️ 
lydia@lydkerr.com",32400.0,False,day in reykjavik,False,False,Gregory Alan Isakov,False,Before the Sun,US,2026-07-21 11:09:55.287000+00:00,reykjavik,that sunshine though  iceland travel liveabroad icelandweather foodiniceland lifeiniceland americanabroad cultureshock moveabroad expat influencer dayinthelife foryoupage fyp
https://www.tiktok.com/@gabriellaszoboszlai/video/7609813752422190358,7609813752422190358,#iceland #traveldiaries #northernlights #thingstodo #reyjkavik ,2026-02-22 22:04:00+00:00,100.0,1.0,17.0,6.0,5574.0,,"['iceland', 'traveldiaries', 'northernlights', 'thingstodo', 'reyjkavik']",Gabriella,,315.0,False,day in reykjavik,False,False,🎶🎧,True,originalljud,IE,2026-07-21 11:09:55.333000+00:00,reykjavik,iceland traveldiaries northernlights thingstodo reyjkavik
https://www.tiktok.com/@thichatachi/video/7518080409985387783,7518080409985387783,"One day in Reykjavik, Iceland🇮🇸🌈 i really love it here, you should go to Cafe Babalu it's so cute🧸 #iceland #reykjavik #reykjahverfi #traveliceland  #hallgrimskirkja #tiktokท่องเที่ยว #tiktokเที่ยวต่างประเทศ #ไอซ์แลนด์ #เที่ยวไอซ์แลนด์ #fyp #เที่ยวรอบโลก",2025-06-20 17:11:46+00:00,26.0,,1.0,2.0,992.0,41.0,"['iceland', 'reykjavik', 'reykjahverfi', 'traveliceland', 'hallgrimskirkja', 'tiktokท่องเที่ยว', 'tiktokเที่ยวต่างประเทศ', 'ไอซ์แลนด์', 'เที่ยวไอซ์แลนด์', 'fyp', 'เที่ยวรอบโลก']",ใช้ชีวิตแบบพริ๊นเซสทิชา👸🏻👑,"กำลังตั้งใจลดความอ้วน ต่อสู้กับอีร่างกายจอมทรยศ อยากมีฟีลรู้ว่าคนผอมใช้ชีวิตยังไง
ติดต่องาน line: thichatachi ig: thichatachi",8513.0,False,day in reykjavik,False,False,Selectomusic | #GoodMusic,True,sonido original,TH,2026-07-21 11:09:55.337000+00:00,reykjavik,"one day in reykjavik, iceland🇮🇸🌈 i really love it here, you should go to cafe babalu it's so cute🧸 iceland reykjavik reykjahverfi traveliceland  hallgrimskirkja tiktokท่องเที่ยว tiktokเที่ยวต่างประเทศ ไอซ์แลนด์ เที่ยวไอซ์แลนด์ fyp เที่ยวรอบโลก"
https://www.tiktok.com/@mischaah/video/7580797289023671574,7580797289023671574,trip of a lifetime 🥹🩵#iceland #travel #reykjavik #fyp #foryoupage ,2025-12-06 17:25:15+00:00,2093.0,228.0,1447.0,27.0,42700.0,,"['iceland', 'travel', 'reykjavik', 'fyp', 'foryoupage']",misch,"🧘🏼‍♀️
insta: mischharriss
documenting my life ᨒ↟ 𖠰𖥧˚",259.0,False,day in reykjavik,False,False,Neil Young with The Stray Gators,False,Old Man,GB,2026-07-21 11:09:55.353000+00:00,reykjavik,trip of a lifetime 🥹🩵iceland travel reykjavik fyp foryoupage
https://www.tiktok.com/@kellymelibeth/video/7651081902681623816,7651081902681623816,"Un día en Reykjavik, Islandia 🇮🇸 #iceland #islandia #reykiavik #fy #travel",2026-06-14 03:05:32+00:00,23.0,,0.0,2.0,370.0,18.0,"['iceland', 'islandia', 'reykiavik', 'fy', 'travel']",kelly,🇨🇴📍🇦🇺,172.0,False,day in reykjavik,False,False,Seb Wery,True,Beanie,AU,2026-07-21 11:09:55.411000+00:00,reykjavik,"un día en reykjavik, islandia 🇮🇸 iceland islandia reykiavik fy travel"
https://www.tiktok.com/@jackson_brown____/video/7663558987752705287,7663558987752705287,Dedicated to the person from my last TT Live. You know who you are. (Sunniest day in Reykjavik btw…) #reykjavik #iceland #outdoors #adventure #travel ,2026-07-17 18:03:06+00:00,38.0,1.0,2.0,2.0,632.0,19.0,"['reykjavik', 'iceland', 'outdoors', 'adventure', 'travel']",jackson_brown____,"Just a guy who wants to see the world. 

Enjoy life.",7051.0,False,day in reykjavik,False,False,Cigarettes After Sex,False,Sunsetz,ES,2026-07-21 11:09:55.496000+00:00,reykjavik,dedicated to the person from my last tt live. you know who you are. (sunniest day in reykjavik btw…) reykjavik iceland outdoors adventure travel
