url,post_id,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_biography,profile_followers,is_verified,discovery_input.search_keyword,offical_item,original_item,music.authorname,music.original,music.title,region,timestamp,destination,description_clean,locations_mentioned,location_types_mentioned,classifiers_mentioned
https://www.tiktok.com/@manondrouardd/video/7630137602078674208,7630137602078674208,Spend a day in Marrakech with me in pictures💌 THIS DAY WAS SO MUCH FUN !!! ⭐️⭐️⭐️ #marrakech #spendthedaywithme #travellife #diml ,2026-04-18 16:30:53+00:00,119,5.0,16,4,3478,,"['marrakech', 'spendthedaywithme', 'travellife', 'diml']",manondrouard,"22🪽 things i like 
💌: manondrd@outlook.be",61,False,day in marrakech,False,False,𝓲 卌,True,original sound,BE,2026-07-21 10:49:56.415000+00:00,marrakech,spend a day in marrakech with me in pictures💌 this day was so much fun !!! ⭐️⭐️⭐️ marrakech spendthedaywithme travellife diml,[],[],[]
https://www.tiktok.com/@sisterlyvacations/video/7647305612283497758,7647305612283497758,"Follow for more travel experiences  📍3 Days in Marrakech, Morocco 🇲🇦 ✨ Dar El Bacha 📚 Ben Youssef Madrasa 🏛️ Bahia & El Badi Palaces 🌿 Museums & hidden riads 🛍️ Medina & Jemaa el-Fnaa 🐪 Camel ride in Agafay Desert 🍽️ Dinner at Dar Moha Save this itinerary for your Marrakech trip ✈️ . #morocco #traveltiktok #travelguide #marrakech #fyp 
Explore the best of Marrakech with this 3-day itinerary including palaces, the Medina, and a camel ride! #morocco #traveltiktok #travelguide #marrakech
Marrakech, Morocco, is a vibrant city filled with rich history, stunning architecture, and unforgettable experiences. If you’re planning a trip and looking for the perfect itinerary, here’s a detailed 3-day plan to help you explore the best of Marrakech.

**Day 1: Discover the Historical Landmarks**  
Start your journey at the remarkable **Ben Youssef Madrasa**, an architectural gem showcasing intricately carved wooden doors and beautiful tile work. This former Quranic school is a glimpse into Morocco’s educational history.
Next, visit **Dar El Bacha**, which offers insight into the opulent life of the pashas in the past. Don’t forget to explore **Bahia Palace**, a mid-19th century masterpiece with stunning gardens and enchanting courtyards, ideal for leisurely strolling.

**Day 2: Dive into the Culture and Markets**  
On your second day, immerse yourself in the lively atmosphere of the **Medina**. Wander through the bustling souks, where you can find everything from spices to handcrafted jewelry. Make sure to stop by **Jemaa el-Fnaa**, the main square, where you can experience street performances and savor local cuisine.
If you have time, visit some local **museums** focused on Moroccan art and culture, offering a deeper understanding of the region's past and present.

**Day 3: Adventure on the Outskirts**  
Take a break from the urban experience with a **camel ride in the Agafay Desert**. This unique experience allows you to enjoy the serene desert landscape, making for great photo opportunities and memorable moments.
In the evening, treat yourself to dinner at **Dar Moha**, where you can taste traditional Moroccan dishes in an elegant setting, perfect for concluding your Marrakech adventure.

Make sure to save this itinerary for your next trip to Marrakech! Each day offers unique experiences that truly showcase the essence of this beautiful Moroccan city.",2026-06-03 22:51:50+00:00,30,2.0,8,0,728,9.0,"['morocco', 'traveltiktok', 'travelguide', 'marrakech', 'fyp']",SisterlyVacations,"Luxury hidden gems & dreamy destinations ✈️ 
Follow for your next escape 🌴🌺🏝️",177,False,days in marrakech,False,False,SisterlyVacations,True,original sound,US,2026-07-21 10:49:56.685000+00:00,marrakech,"follow for more travel experiences  📍3 days in marrakech, morocco 🇲🇦 ✨ dar el bacha 📚 ben youssef madrasa 🏛️ bahia & el badi palaces 🌿 museums & hidden riads 🛍️ medina & jemaa el-fnaa 🐪 camel ride in agafay desert 🍽️ dinner at dar moha save this itinerary for your marrakech trip ✈️ . morocco traveltiktok travelguide marrakech fyp  explore the best of marrakech with this 3-day itinerary including palaces, the medina, and a camel ride! morocco traveltiktok travelguide marrakech marrakech, morocco, is a vibrant city filled with rich history, stunning architecture, and unforgettable experiences. if you’re planning a trip and looking for the perfect itinerary, here’s a detailed 3-day plan to help you explore the best of marrakech.  **day 1: discover the historical landmarks**   start your journey at the remarkable **ben youssef madrasa**, an architectural gem showcasing intricately carved wooden doors and beautiful tile work. this former quranic school is a glimpse into morocco’s educational history. next, visit **dar el bacha**, which offers insight into the opulent life of the pashas in the past. don’t forget to explore **bahia palace**, a mid-19th century masterpiece with stunning gardens and enchanting courtyards, ideal for leisurely strolling.  **day 2: dive into the culture and markets**   on your second day, immerse yourself in the lively atmosphere of the **medina**. wander through the bustling souks, where you can find everything from spices to handcrafted jewelry. make sure to stop by **jemaa el-fnaa**, the main square, where you can experience street performances and savor local cuisine. if you have time, visit some local **museums** focused on moroccan art and culture, offering a deeper understanding of the region's past and present.  **day 3: adventure on the outskirts**   take a break from the urban experience with a **camel ride in the agafay desert**. this unique experience allows you to enjoy the serene desert landscape, making for great photo opportunities and memorable moments. in the evening, treat yourself to dinner at **dar moha**, where you can taste traditional moroccan dishes in an elegant setting, perfect for concluding your marrakech adventure.  make sure to save this itinerary for your next trip to marrakech! each day offers unique experiences that truly showcase the essence of this beautiful moroccan city.","['Souk Semmarine', 'Jemaa el-Fnaa', 'Madrasa Ben Youssef', 'Agafay Desert', 'Bahia Palace', 'Dar El Bacha Museum']","['market', 'square', 'historic_site', 'desert', 'palace', 'museum']","['adventure_activities', 'culture', 'nature_outdoors', 'history_heritage', 'food_drink', 'shopping']"
https://www.tiktok.com/@kiurrry/video/7664286715728678166,7664286715728678166,a lovely day trip from marrakesh 🐒 #morroco #ouzoudwaterfalls #ouzoud #waterfalls #marrakesh ,2026-07-19 17:06:55+00:00,160,10.0,15,0,1564,7.0,"['morroco', 'ouzoudwaterfalls', 'ouzoud', 'waterfalls', 'marrakesh']",agathe,"☆ london, travel, concerts and random stuff ☆
she/her",770,False,day in marrakech,False,False,.,True,rewind,GB,2026-07-21 10:49:57.489000+00:00,marrakech,a lovely day trip from marrakesh 🐒 morroco ouzoudwaterfalls ouzoud waterfalls marrakesh,[],[],[]
https://www.tiktok.com/@iamdidi._/video/7662061965346426144,7662061965346426144,"🇲🇦🚐 Vous recherchez un chauffeur privé à Marrakech ? Ne cherchez plus. Faites confiance à Mohamed, un chauffeur professionnel reconnu pour son sérieux, sa ponctualité et la qualité de son service. Toujours à l’écoute, discret et chaleureux, il vous accompagne dans tous vos déplacements avec un véritable sens du service. 🌍 Il parle français, arabe, anglais et italien, et met à votre disposition un van spacieux pour voyager dans les meilleures conditions. En plus de vos transferts, Mohamed peut également vous faire découvrir le Maroc grâce à son expérience de guide et vous accompagner lors de vos différentes activités. Je le recommande les yeux fermés. 🫱🏾‍🫲🏻 📲 Contact WhatsApp : +212 6 61 30 21 47 #marrakech #maroc #chauffeurmarrakech #vanmarrakech ",2026-07-13 17:13:43+00:00,58,10.0,10,5,1383,55.0,"['marrakech', 'maroc', 'chauffeurmarrakech', 'vanmarrakech']",DIAG - COACH SPORTIF PARIS/92,"⚔️ Fondateur de La Ligue des Soldates
🔴 Coach & Présentateur On Air 
Cours collectifs et séjours 100% femmes",20600,False,#marrakechguide,False,False,DIAG - COACH SPORTIF PARIS/92,True,son original,FR,2026-07-21 10:49:57.682000+00:00,marrakech,"🇲🇦🚐 vous recherchez un chauffeur privé à marrakech ? ne cherchez plus. faites confiance à mohamed, un chauffeur professionnel reconnu pour son sérieux, sa ponctualité et la qualité de son service. toujours à l’écoute, discret et chaleureux, il vous accompagne dans tous vos déplacements avec un véritable sens du service. 🌍 il parle français, arabe, anglais et italien, et met à votre disposition un van spacieux pour voyager dans les meilleures conditions. en plus de vos transferts, mohamed peut également vous faire découvrir le maroc grâce à son expérience de guide et vous accompagner lors de vos différentes activités. je le recommande les yeux fermés. 🫱🏾‍🫲🏻 📲 contact whatsapp : +212 6 61 30 21 47 marrakech maroc chauffeurmarrakech vanmarrakech",[],[],[]
https://www.tiktok.com/@marrakechnow/video/7648763148056546580,7648763148056546580,transport touristique au Maroc #marrakech🇲🇦morocco #tourism #excursion #circuit #voyager ,2026-06-07 21:07:36+00:00,7,,1,0,399,,"['marrakech🇲🇦morocco', 'tourism', 'excursion', 'circuit', 'voyager']",MARRAKECH NOW RAOD CONFORT,"transport touristique ET location de voiture 
00212667894061",135,False,day in marrakech,False,False,edivieira,False,The Ritual Inside The Church,MA,2026-07-21 10:49:57.996000+00:00,marrakech,transport touristique au maroc marrakech🇲🇦morocco tourism excursion circuit voyager,[],[],[]
https://www.tiktok.com/@girlwiththepassport/video/7486665381612997910,7486665381612997910,Planning a quick one day in Marrakech itinerary? If so then you have come to the right place. 📍Save this 1 Day In Marrakech Itinerary for 2025  And for more info check out my own blog TravelMoroccoToday.com #marrakech #marrakech🇲🇦morocco #marrakech_maroc_tiktok #morocco #morocco🇲🇦المغاربة #marrakechitinerary #marrakechtravel #marrakechcity #fyp #tiktoktravel #thingstodoinmarrakech #exploremorocco #moroccotravel #riadmarrakech #visitmarrakech #bachacoffee #visitmorocco #travelguide #bucketlist #travelblogger ,2025-03-28 01:25:44+00:00,49,16.0,58,14,3198,,"['marrakech', 'marrakech🇲🇦morocco', 'marrakech_maroc_tiktok', 'morocco', 'morocco🇲🇦المغاربة', 'marrakechitinerary', 'marrakechtravel', 'marrakechcity', 'fyp', 'tiktoktravel', 'thingstodoinmarrakech', 'exploremorocco', 'moroccotravel', 'riadmarrakech', 'visitmarrakech', 'bachacoffee', 'visitmorocco', 'travelguide', 'bucketlist', 'travelblogger']",Kelly Ann,"Sassy, Classy NYC girl living in Morocco. DM me for Morocco/NYC itinerary help.",3060,False,day in marrakech,False,False,Alex Warren,False,Ordinary,MA,2026-07-21 10:49:58.399000+00:00,marrakech,planning a quick one day in marrakech itinerary? if so then you have come to the right place. 📍save this 1 day in marrakech itinerary for 2025  and for more info check out my own blog travelmoroccotoday.com marrakech marrakech🇲🇦morocco marrakech_maroc_tiktok morocco morocco🇲🇦المغاربة marrakechitinerary marrakechtravel marrakechcity fyp tiktoktravel thingstodoinmarrakech exploremorocco moroccotravel riadmarrakech visitmarrakech bachacoffee visitmorocco travelguide bucketlist travelblogger,[],[],[]
https://www.tiktok.com/@x.miapomies.x/video/7563424781253627158,7563424781253627158,"Few days in Morocco😍 such a pretty hotel, makes you forget the building site that’s outside 😂 #morocco #marrakech #marrakesh #edenandaloubymarriott #edenandalou 
Enjoy a glimpse of a beautiful hotel in Marrakech that outshines its building site surroundings. Discover more about this unique experience! #morocco #marrakech #edenandalou",2025-10-20 21:51:08+00:00,5383,653.0,482,60,141300,21.0,"['morocco', 'marrakech', 'marrakesh', 'edenandaloubymarriott', 'edenandalou']",Mia,🤍,10300,False,day in marrakech,False,False,erick,True,som original,GB,2026-07-21 10:49:58.800000+00:00,marrakech,"few days in morocco😍 such a pretty hotel, makes you forget the building site that’s outside 😂 morocco marrakech marrakesh edenandaloubymarriott edenandalou  enjoy a glimpse of a beautiful hotel in marrakech that outshines its building site surroundings. discover more about this unique experience! morocco marrakech edenandalou",[],[],[]
https://www.tiktok.com/@exploremoroccoholidays/video/7661979036436008200,7661979036436008200,"Join an unforgettable Marrakech Desert Tour and discover the beauty of Morocco’s diverse landscapes. First, travel across the High Atlas Mountains and admire breathtaking panoramic views. Then, visit ancient kasbahs and explore spectacular valleys rich in history and culture. Next, experience a camel trek through the golden Sahara dunes and enjoy the magic of the desert. Finally, spend a memorable night in a desert camp under a star-filled sky. This Marrakech Desert Trip combines culture, adventure, and stunning scenery in just three days. https://exploremoroccoholidays.com/3-days-marrakech-desert-tour/ #exploremoroccoholidays #tourism #MoroccoTravel #marrakech #merzouga ",2026-07-13 11:51:56+00:00,42,,5,2,591,16.0,"['exploremoroccoholidays', 'tourism', 'moroccotravel', 'marrakech', 'merzouga']",Explore Morocco Holidays,"www.exploremoroccoholidays.com

@Explore Morocco Holidays

Desert Travel in Morocco 🇲🇦",907,False,days in marrakech,False,False,instrumentale tamazight Ai,True,الصوت الأصلي,MA,2026-07-21 10:49:58.846000+00:00,marrakech,"join an unforgettable marrakech desert tour and discover the beauty of morocco’s diverse landscapes. first, travel across the high atlas mountains and admire breathtaking panoramic views. then, visit ancient kasbahs and explore spectacular valleys rich in history and culture. next, experience a camel trek through the golden sahara dunes and enjoy the magic of the desert. finally, spend a memorable night in a desert camp under a star-filled sky. this marrakech desert trip combines culture, adventure, and stunning scenery in just three days. https://exploremoroccoholidays.com/3-days-marrakech-desert-tour/ exploremoroccoholidays tourism moroccotravel marrakech merzouga",[],[],[]
https://www.tiktok.com/@foodietravellersguide/video/7663598732176297238,7663598732176297238,"We’d heard mixed things about the food here… 👀  📍 Marrakech, Morocco 🇲🇦  Some people said it was incredible, while others said they left disappointed. After spending two weeks eating our way around the city, we realised the biggest challenge wasn’t that the food wasn’t good… it was knowing where to eat. Some of our favourite meals came from tiny street food stalls we’d probably have walked straight past if we hadn’t kept digging. So if you’re planning a trip, here are the 4 spots we’d genuinely recommend in the Medina in Marrakech 👇 🌯 1. Merguez, Chicken & Kefta Sandwich 📍 Chez Omar – Derb Dabachi One of the city’s best-known sandwich shops. Order the mixed sandwich loaded with chicken, spicy merguez sausage, kefta and grilled onions, all packed into fresh bread. 💰 20 DH / €2 🥙 2. Chicken Shawarma 📍 Snack Jad – 33 Rue Tachenbacht (short walk from Jemaa el-Fnaa). Order the large with Algerian sauce. The chicken is finished on the grill, giving it crispy edges while staying juicy inside. 💰 40 DH / €3.70 🍢 3. Mixed Skewers + White Beans & Lentils 📍 Location pinned below ⬇️ This spot doesn’t really have a clear name, so we’ve pinned the exact location. The mixed skewers were some of the best we found, served with slow-cooked white beans and lentils, a classic accompaniment that’s perfect with fresh bread. 💰 90 DH / €8.45 total 📍 Coordinates: 31.6307, -7.9866 Tucked in an alley way where you’ll find other grilled skewer stands.  🍩 4. Sfenj (Moroccan donuts) 📍 Boulabads – J2H8+4M6, Rue Sidi Boulabada Morocco’s famous doughnut. Light, crispy and surprisingly savoury, so locals often have it with sugar or honey. Before eating, you’ll even see people gently squeezing it in the paper to soak up the excess oil. 💰 5 DH / €0.47 each 📌 Save this guide so you don’t have to spend your trip wondering where to eat. 🗺️ Stay tuned for our full Marrakech food map along with useful local tips to make your trip better.  Did you agree with the mixed opinions, or did you find somewhere we missed? Let us know below 👇  #marrakech #marrakechstreetfood #marrakechfood #moroccanfood 
Discover 4 top Medina street food spots in Marrakech — sandwiches, shawarma, mixed skewers, and sfenj with locations, prices and tips. #marrakech #marrakechstreetfood #moroccanfood
Lead
After two weeks eating around Marrakech we found the challenge wasn’t bad food — it was knowing where to eat. Here are four Medina spots we genuinely recommend, with location notes, typical prices and what to order.

1. Merguez, Chicken & Kefta Sandwich — Chez Omar (Derb Dabachi)
What to order: the mixed sandwich loaded with chicken, spicy merguez sausage, kefta and grilled onions tucked into fresh bread.
Why go: one of the city’s best-known sandwich shops for hearty, affordable street sandwiches.
Price: ~20 DH (€2)
Tip: look for the busy counter and order the mixed option to try the signature combination.

2. Chicken Shawarma — Snack Jad (33 Rue Tachenbacht)
What to order: the large chicken shawarma with Algerian sauce.
Why go: the chicken is finished on the grill so it gets crispy edges while remaining juicy inside — a step above many shawarma stands.
Price: ~40 DH (€3.70)
Tip: a short walk from Jemaa el-Fnaa makes this an easy stop during market exploration.

3. Mixed Skewers with White Beans & Lentils — pinned location (31.6307, -7.9866)
What to order: mixed grilled skewers served with slow-cooked white beans and lentils, best eaten with fresh bread.
Why go: some of the best skewers we found, tucked in an alley among other grill stands — authentic, filling and flavourful.
Price: ~90 DH (€8.45) total for the meal
Tip: the spot doesn’t have a clear name; use the coordinates 31.6307, -7.9866 to find it. Explore the alleyway to discover neighbouring stands.

4. Sfenj (Moroccan doughnuts) — Boulabads (Rue Sidi Boulabada)
What to order: sfenj, Morocco’s famous doughnut — light, crispy and often served slightly savoury; locals add sugar or honey.
Why go: a classic Moroccan snack, inexpensive and perfect for a street-food sweet break.
Price: ~5 DH (€0.47) each
Tip: you’ll see sellers gently squeeze the sfenj in paper to soak up excess oil before handing it over.

Closing / Practical Tips
Save this guide to avoid spending your trip wondering where to eat in the Medina. Use the coordinates and street names provided (Derb Dabachi, Rue Tachenbacht, Rue Sidi Boulabada) and be ready to explore alleys — many of the best meals come from tiny stalls you might otherwise walk past. Expect low prices, authentic flavours, and busy counters.

Question for readers
Did these recommendations match what you heard? If you found a spot we missed, share its name and location so others can try it too.",2026-07-17 20:37:12+00:00,1822,566.0,1191,43,34600,61.0,"['marrakech', 'marrakechstreetfood', 'marrakechfood', 'moroccanfood']",foodietravellersguide,"✈️ Food & Travel Guides 🌏
📍Europe & SE Asia 
Food Maps & Where To Eat 👇",13400,False,days in marrakech,False,False,foodietravellersguide,True,original sound,GB,2026-07-21 10:49:58.892000+00:00,marrakech,"we’d heard mixed things about the food here… 👀  📍 marrakech, morocco 🇲🇦  some people said it was incredible, while others said they left disappointed. after spending two weeks eating our way around the city, we realised the biggest challenge wasn’t that the food wasn’t good… it was knowing where to eat. some of our favourite meals came from tiny street food stalls we’d probably have walked straight past if we hadn’t kept digging. so if you’re planning a trip, here are the 4 spots we’d genuinely recommend in the medina in marrakech 👇 🌯 1. merguez, chicken & kefta sandwich 📍 chez omar – derb dabachi one of the city’s best-known sandwich shops. order the mixed sandwich loaded with chicken, spicy merguez sausage, kefta and grilled onions, all packed into fresh bread. 💰 20 dh / €2 🥙 2. chicken shawarma 📍 snack jad – 33 rue tachenbacht (short walk from jemaa el-fnaa). order the large with algerian sauce. the chicken is finished on the grill, giving it crispy edges while staying juicy inside. 💰 40 dh / €3.70 🍢 3. mixed skewers + white beans & lentils 📍 location pinned below ⬇️ this spot doesn’t really have a clear name, so we’ve pinned the exact location. the mixed skewers were some of the best we found, served with slow-cooked white beans and lentils, a classic accompaniment that’s perfect with fresh bread. 💰 90 dh / €8.45 total 📍 coordinates: 31.6307, -7.9866 tucked in an alley way where you’ll find other grilled skewer stands.  🍩 4. sfenj (moroccan donuts) 📍 boulabads – j2h8+4m6, rue sidi boulabada morocco’s famous doughnut. light, crispy and surprisingly savoury, so locals often have it with sugar or honey. before eating, you’ll even see people gently squeezing it in the paper to soak up the excess oil. 💰 5 dh / €0.47 each 📌 save this guide so you don’t have to spend your trip wondering where to eat. 🗺️ stay tuned for our full marrakech food map along with useful local tips to make your trip better.  did you agree with the mixed opinions, or did you find somewhere we missed? let us know below 👇  marrakech marrakechstreetfood marrakechfood moroccanfood  discover 4 top medina street food spots in marrakech — sandwiches, shawarma, mixed skewers, and sfenj with locations, prices and tips. marrakech marrakechstreetfood moroccanfood lead after two weeks eating around marrakech we found the challenge wasn’t bad food — it was knowing where to eat. here are four medina spots we genuinely recommend, with location notes, typical prices and what to order.  1. merguez, chicken & kefta sandwich — chez omar (derb dabachi) what to order: the mixed sandwich loaded with chicken, spicy merguez sausage, kefta and grilled onions tucked into fresh bread. why go: one of the city’s best-known sandwich shops for hearty, affordable street sandwiches. price: ~20 dh (€2) tip: look for the busy counter and order the mixed option to try the signature combination.  2. chicken shawarma — snack jad (33 rue tachenbacht) what to order: the large chicken shawarma with algerian sauce. why go: the chicken is finished on the grill so it gets crispy edges while remaining juicy inside — a step above many shawarma stands. price: ~40 dh (€3.70) tip: a short walk from jemaa el-fnaa makes this an easy stop during market exploration.  3. mixed skewers with white beans & lentils — pinned location (31.6307, -7.9866) what to order: mixed grilled skewers served with slow-cooked white beans and lentils, best eaten with fresh bread. why go: some of the best skewers we found, tucked in an alley among other grill stands — authentic, filling and flavourful. price: ~90 dh (€8.45) total for the meal tip: the spot doesn’t have a clear name; use the coordinates 31.6307, -7.9866 to find it. explore the alleyway to discover neighbouring stands.  4. sfenj (moroccan doughnuts) — boulabads (rue sidi boulabada) what to order: sfenj, morocco’s famous doughnut — light, crispy and often served slightly savoury; locals add sugar or honey. why go: a classic moroccan snack, inexpensive and perfect for a street-food sweet break. price: ~5 dh (€0.47) each tip: you’ll see sellers gently squeeze the sfenj in paper to soak up excess oil before handing it over.  closing / practical tips save this guide to avoid spending your trip wondering where to eat in the medina. use the coordinates and street names provided (derb dabachi, rue tachenbacht, rue sidi boulabada) and be ready to explore alleys — many of the best meals come from tiny stalls you might otherwise walk past. expect low prices, authentic flavours, and busy counters.  question for readers did these recommendations match what you heard? if you found a spot we missed, share its name and location so others can try it too.",['Jemaa el-Fnaa'],['square'],['culture']
https://www.tiktok.com/@rosiegould_/video/7489519710107684118,7489519710107684118,THINGS TO DO Koutibia Mosque 🕌 Jemma el-fna market 🍇 Desert dinner in Agafay 🏜️ Jardin Majorelle ⛲️ Dinner with entertainment 🕯️  Have a Moroccan breakfast 🥞  Go shopping in the souks 🛍️ Day trip to Ourika waterfall 💧 Day trip to Atlas Mountains ⛰️  Bahia Palace 🛕 Spa day/Hammam 🧖‍♀️ Go on a hot air balloon ride 🎈 Ben Youssef Medersa 📖 El Badi Palace 🛕 Le Jardin Secret 🌿 RESTAURANTS 🥘🍸 El Fenn  Bacha Coffee  Sunset dinner at Dar Dar rooftop Le Jardin Comptoir Darna  Le Jardin Du Lotus  Nomad  #marrakech #marrakechmedina #morocco #riad #fyp #marrakechitinerary #thingstodoinmarrakech #ysl #tiktoktravel ,2025-04-04 18:01:38+00:00,9751,1098.0,6128,25,161500,,"['marrakech', 'marrakechmedina', 'morocco', 'riad', 'fyp', 'marrakechitinerary', 'thingstodoinmarrakech', 'ysl', 'tiktoktravel']",Rosie,,244,False,day in marrakech,False,False,BIGBABYC🎶,True,Bloody Samaritan (Cover ver),GB,2026-07-21 10:49:59.052000+00:00,marrakech,things to do koutibia mosque 🕌 jemma el-fna market 🍇 desert dinner in agafay 🏜️ jardin majorelle ⛲️ dinner with entertainment 🕯️  have a moroccan breakfast 🥞  go shopping in the souks 🛍️ day trip to ourika waterfall 💧 day trip to atlas mountains ⛰️  bahia palace 🛕 spa day/hammam 🧖‍♀️ go on a hot air balloon ride 🎈 ben youssef medersa 📖 el badi palace 🛕 le jardin secret 🌿 restaurants 🥘🍸 el fenn  bacha coffee  sunset dinner at dar dar rooftop le jardin comptoir darna  le jardin du lotus  nomad  marrakech marrakechmedina morocco riad fyp marrakechitinerary thingstodoinmarrakech ysl tiktoktravel,"['Jardin Majorelle', 'Souk Semmarine', 'Madrasa Ben Youssef', 'Bacha Coffee', 'Bahia Palace', 'El Badi Palace', 'Le Jardin Secret', 'Nomad Marrakech', 'Comptoir Darna']","['garden', 'market', 'historic_site', 'cafe', 'palace', 'palace', 'garden', 'restaurant', 'restaurant']","['culture', 'nature_outdoors', 'history_heritage', 'food_drink', 'shopping']"
https://www.tiktok.com/@abdel_tour_guide/video/7531461263445085496,7531461263445085496,"برنامج يوم سياحي بمراكش  #viral_video #الشعب_الصيني_ماله_حل😂😂 #foryoupage❤️❤️ #marrakech 
انطلق في رحلة سياحية ممتعة في مراكش واستمتع بالمعالم الثقافية والتاريخية. تابع جدول النشاطات وآخر الأخبار! #marrakech #برنامج_يوم_سياحي",2025-07-26 18:36:19+00:00,914,635.0,1163,10,68100,19.0,"['viral_video', 'الشعب_الصيني_ماله_حل😂😂', 'foryoupage❤️❤️', 'marrakech']",Moroccan tour guide,"Official Tour Guide in Morocco 🇲🇦
Tours & Trips around Morocco",42800,False,days in marrakech,False,False,Moroccan tour guide,True,original sound,MA,2026-07-21 10:49:59.055000+00:00,marrakech,برنامج يوم سياحي بمراكش  viral_video الشعب_الصيني_ماله_حل😂😂 foryoupage❤️❤️ marrakech  انطلق في رحلة سياحية ممتعة في مراكش واستمتع بالمعالم الثقافية والتاريخية. تابع جدول النشاطات وآخر الأخبار! marrakech برنامج_يوم_سياحي,[],[],[]
https://www.tiktok.com/@sofibevi/video/7576206602877816086,7576206602877816086,A day with me in Marrakech ♥️,2025-11-24 08:31:10+00:00,194,20.0,43,1,5001,,[],sofi,insta sofi_bevi,16900,False,day in marrakech,False,False,Charlie Jeer,False,Her Eyes,IT,2026-07-21 10:49:59.543000+00:00,marrakech,a day with me in marrakech ♥️,[],[],[]
https://www.tiktok.com/@stasher.official/video/7607113742697893142,7607113742697893142,"Top things we wish we knew before visiting Marrakech for the first time 🇲🇦 1. The official language is Arabic but many people also speak French, English and Spanish  2. If you are staying centrally in the medina then there is no need for any vehicles - you can easily get around on foot! Many streets are actually too small for a car 🚶 3. You need to book tickets for Jardin Majorelle and the YSL museum in advance. This can be done online  4. If you’re short on time but still want to experience the desert, you can book an overnight tour to the Agafay desert 🏜️  5. Make sure you get an eSIM or local SIM card on arrival, especially if you are visiting the medina! It can be very tricky to navigate  6. Don’t be shy to bargain and barter - it’s expected and welcomed! 7. Remember that you need to validate your boarding pass at the airport before flying home. This is on top of checking in online so make sure you leave extra time at the airport! ✈️ Let us know thing else you wished you knew! ⬇️ #marrakech #visitmarrakech #morocco #visitmorocco #miniguidetomarrakech 
Descubre lo que necesitas saber antes de tu primera visita a Marrakech. ¡Prepárate para una experiencia inolvidable! #marrakech #visitmarrakech #morocco",2026-02-15 15:26:35+00:00,74,5.0,14,4,1063,23.0,"['marrakech', 'visitmarrakech', 'morocco', 'visitmorocco', 'miniguidetomarrakech']",stasher.official,"🧳 Worlds First Luggage Storage Platform
🕑 Available 24/7
📱Download our app ⬇️",408,False,#marrakechguide,False,False,Xogut,False,Call of the Desert,GB,2026-07-21 10:50:00.506000+00:00,marrakech,"top things we wish we knew before visiting marrakech for the first time 🇲🇦 1. the official language is arabic but many people also speak french, english and spanish  2. if you are staying centrally in the medina then there is no need for any vehicles - you can easily get around on foot! many streets are actually too small for a car 🚶 3. you need to book tickets for jardin majorelle and the ysl museum in advance. this can be done online  4. if you’re short on time but still want to experience the desert, you can book an overnight tour to the agafay desert 🏜️  5. make sure you get an esim or local sim card on arrival, especially if you are visiting the medina! it can be very tricky to navigate  6. don’t be shy to bargain and barter - it’s expected and welcomed! 7. remember that you need to validate your boarding pass at the airport before flying home. this is on top of checking in online so make sure you leave extra time at the airport! ✈️ let us know thing else you wished you knew! ⬇️ marrakech visitmarrakech morocco visitmorocco miniguidetomarrakech  descubre lo que necesitas saber antes de tu primera visita a marrakech. ¡prepárate para una experiencia inolvidable! marrakech visitmarrakech morocco","['Jardin Majorelle', 'Yves Saint Laurent Museum', 'Agafay Desert']","['garden', 'museum', 'desert']","['culture', 'history_heritage', 'nature_outdoors', 'adventure_activities']"
https://www.tiktok.com/@opreismetclau/video/7601969525495483681,7601969525495483681,Marrakech in Januari is ZO’N aanrader!! 🧡 #visitmorocco #Morocco #moroccotrip #marrakech #marrakechtrip @Visit_morocco_ ,2026-02-01 18:44:33+00:00,619,22.0,211,15,15300,,"['visitmorocco', 'morocco', 'moroccotrip', 'marrakech', 'marrakechtrip']",Claudia | TRAVEL 🌺🐚,"Digital travel diary 🌴
Sharing my travel stories with you 👇🏼🤍",4315,False,day in marrakech,False,False,multi_x_meryem,True,оригинальный звук,NL,2026-07-21 10:50:01.032000+00:00,marrakech,marrakech in januari is zo’n aanrader!! 🧡 visitmorocco morocco moroccotrip marrakech marrakechtrip @visit_morocco_,[],[],[]
